title,genres,prediction
Manic (2001),Drama,4.434602763629795
"Not Quite Hollywood: The Wild, Untold Story of Ozploitation! (2008)",Documentary,4.432995752243148
True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,4.43294019043848
"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller,4.432369155887789
Alone in the Wilderness (2004),Documentary,4.431963909421109
"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance,4.431790408461481
Still Alice (2014),Drama,4.43163571056323
Double Indemnity (1944),Crime|Drama|Film-Noir,4.431496274776414
Unthinkable (2010),Drama|Thriller,4.431387487249394
"Way, The (2010)",Drama,4.431068990745041
"Moment to Remember, A (Nae meorisokui jiwoogae) (2004)",Drama|Romance,4.430815914417122
Red Dawn (1984),Action|Drama|War,4.430716775791135
"Girl Next Door, The (2007)",Crime|Drama|Horror|Thriller,4.4298568453404945
Margin Call (2011),Drama|Thriller,4.429817090173484
Pusher III: I'm the Angel of Death (2005),Action|Comedy|Drama|Horror|Thriller,4.429674260518853
"Disappearance of Alice Creed, The (2009)",Thriller,4.4294591784382025
Soul Kitchen (2009),Comedy,4.428237208710671
Stir of Echoes (1999),Horror|Mystery|Thriller,4.427974561986792
"Hidden Blade, The (Kakushi ken oni no tsume) (2004)",Action|Drama|Romance,4.426989286802579
Appaloosa (2008),Western,4.425936641876431
Smokey and the Bandit (1977),Action|Comedy,4.425791383640646
Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,4.425761488366943
Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi,4.425704944958116
Crows Zero (Kurôzu zero) (2007),Action,4.425370063657229
"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama,4.424822975137756
Adam's Apples (Adams æbler) (2005),Comedy|Drama,4.424182371394808
"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy,4.4238358346808875
"Interview, The (1998)",Crime|Drama|Mystery|Thriller,4.423605067913754
"Pentagon Wars, The (1998)",Comedy|War,4.42324626146142
Phantasm (1979),Horror|Sci-Fi,4.423018228046935
Starred Up (2013),Drama,4.422997244557724
Manhunter (1986),Action|Crime|Drama|Horror|Thriller,4.422955981389327
"Business, The (2005)",Action|Comedy|Crime|Drama|Thriller,4.422809820230659
"Beyond, The (E tu vivrai nel terrore - L'aldilà) (1981)",Horror,4.422103217815624
School For Scoundrels (1960),Comedy,4.421694145871471
"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy,4.421099903140177
Voices from the List (2004),Documentary,4.420791472569018
Monty Python's Life of Brian (1979),Comedy,4.420730788963322
Hostage (2005),Action|Crime|Drama|Thriller,4.4198697326891
Jim Gaffigan: Obsessed (2014),Comedy,4.419629060874595
Hot Fuzz (2007),Action|Comedy|Crime|Mystery,4.419572077136923
"Isle, The (Seom) (2000)",Drama,4.419453992244749
Star Trek III: The Search for Spock (1984),Action|Adventure|Sci-Fi,4.41935582467759
Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller,4.419004661812177
Linda Linda Linda (2005),Comedy|Drama,4.41898332462114
"Girl Who Kicked the Hornet's Nest, The (Luftslottet som sprängdes) (2009)",Action|Crime|Mystery,4.418781738541609
"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller,4.418227513803432
Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984),Adventure|Animation|Drama|Fantasy|Sci-Fi,4.4177688511427835
Farscape: The Peacekeeper Wars (2004),Action|Adventure|Sci-Fi,4.417080846663788
Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller,4.416955524531527
Serpico (1973),Crime|Drama,4.416784893641692
Hamburger Hill (1987),Action|Drama|War,4.4165743286609915
Orphan (2009),Drama|Horror|Mystery|Thriller,4.416224932235339
Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,4.416191087795202
Dragon: The Bruce Lee Story (1993),Action|Drama,4.4159362185519235
Below (2002),Horror,4.415784886543917
25th Hour (2002),Crime|Drama,4.415493789068275
Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954),Action|Adventure|Drama,4.41527936941559
Seven Days in May (1964),Thriller,4.415266492195575
Spies Like Us (1985),Comedy,4.415162335726719
Story of G.I. Joe (1945),War,4.4149905994666385
The War (2007),Documentary|War,4.414870439206979
Fargo (1996),Comedy|Crime|Drama|Thriller,4.414814960835088
Arn: The Knight Templar (Arn - Tempelriddaren) (2007),Action|Adventure|Drama|Romance|War,4.414724229898235
2 Guns (2013),Action|Comedy|Crime,4.414094319332298
Olympus Has Fallen (2013),Action|Thriller,4.4140407790776095
[REC]² (2009),Horror|Thriller,4.413672055407278
All Is Lost (2013),Action|Adventure|Drama,4.413580158732772
High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,4.413554996956108
Project A ('A' gai waak) (1983),Action|Comedy,4.413432339456913
300: Rise of an Empire (2014),Action|Drama|War|IMAX,4.413012985689313
Leaves of Grass (2009),Comedy|Crime|Drama|Thriller,4.4129835212753985
Henry Poole is Here (2008),Drama|Mystery,4.412747115678147
North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,4.412284093640941
Notorious (2009),Drama|Musical,4.412164432915617
"Charter Trip, The (a.k.a. Package Tour, The) (Sällskapsresan) (1980)",Comedy,4.412143233121577
Harsh Times (2006),Action|Crime|Drama,4.412007687849752
World's Greatest Dad (2009),Comedy|Drama,4.41142969766286
Dances with Wolves (1990),Adventure|Drama|Western,4.411116199806832
"Hidden, The (1987)",Action|Horror|Sci-Fi,4.411039762699384
Identity (2003),Crime|Horror|Mystery|Thriller,4.410873685887925
"Hunted, The (2003)",Action|Drama|Thriller,4.410690462801406
"Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The (2009)",Documentary,4.410614446924693
Star Trek: The Motion Picture (1979),Adventure|Sci-Fi,4.4105883324500565
Anything for Her (Pour elle) (2008),Crime|Drama|Thriller,4.410491212186302
"Sea Hawk, The (1940)",Action|Adventure|Romance,4.4104099528698555
Excalibur (1981),Adventure|Fantasy,4.4088586154791845
House on Haunted Hill (1959),Drama|Horror|Thriller,4.408841699561228
Alien: Resurrection (1997),Action|Horror|Sci-Fi,4.408839986378532
"Italian Job, The (1969)",Action|Comedy|Crime,4.4080643894633145
"Trou, Le (Hole, The) (Night Watch, The) (1960)",Crime|Film-Noir,4.407665839529235
Octopussy (1983),Action|Adventure|Thriller,4.407427204251407
Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,4.4068305555305844
Fallen Art (Sztuka spadania) (2004),Action|Animation|Comedy,4.406632055181925
"Big Sleep, The (1946)",Crime|Film-Noir|Mystery,4.406172076502577
"Wolf Man, The (1941)",Drama|Fantasy|Horror,4.406151909184626
Global Metal (2008),Documentary,4.405855439469943
Mystic River (2003),Crime|Drama|Mystery,4.405471300080321
Indie Game: The Movie (2012),Documentary,4.405035340977598
Survive Style 5+ (2004),Fantasy|Mystery|Romance|Thriller,4.404904168282096
John Adams (2008),Drama,4.404711404548766
Punisher: War Zone (2008),Action|Crime|Drama|Thriller,4.404647294047651
Animal Farm (1954),Animation|Drama,4.40452180295072
Blackadder's Christmas Carol (1988),Comedy,4.404358973252055
"Ghost and the Darkness, The (1996)",Action|Adventure,4.403815899218457
War of the Worlds (2005),Action|Sci-Fi,4.402965869114019
"Abominable Dr. Phibes, The (1971)",Horror|Mystery,4.40228860393133
Paranoia Agent (2004),Animation|Crime|Drama|Horror|Mystery,4.402256505834525
Perfect Blue (1997),Animation|Horror|Mystery|Thriller,4.402158097136702
"Vicious Kind, The (2009)",Comedy|Drama,4.401865937702702
Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,4.400990672902408
Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi,4.400776969102857
Cargo (2009),Sci-Fi,4.4001002508307225
My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,4.400030645943537
Hard Target (1993),Action|Adventure|Crime|Thriller,4.399892730552442
Just Another Love Story (Kærlighed på film) (2007),Crime|Drama|Thriller,4.399745984589574
Tears of the Sun (2003),Action|Drama|Thriller,4.399418623468672
Patriot Games (1992),Action|Thriller,4.399305326535382
Mr. Majestyk (1974),Action|Drama,4.398926232924923
"Driver, The (1978)",Action|Crime|Film-Noir,4.39839039534268
Requiem for a Heavyweight (1962),Drama,4.398382007217391
"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller,4.398271349046332
What We Do in the Shadows (2014),Comedy|Horror,4.398125069828091
"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,4.397996595453331
Confidence (2003),Crime|Thriller,4.397918314210656
Kummeli Stories (1995),Comedy,4.397720404823855
3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror,4.397717828609501
Brooklyn's Finest (2010),Crime|Drama|Thriller,4.397298360158438
Cop Land (1997),Action|Crime|Drama|Thriller,4.396734115069619
State of Grace (1990),Crime|Drama|Thriller,4.396588108622926
City of Life and Death (Nanjing! Nanjing!) (2009),Drama|War,4.39638338012427
Flesh & Blood (1985),Action|Adventure|Drama|War,4.3959105428472185
"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi,4.395899459303412
Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action,4.39583227900423
Lammbock (2001),Comedy,4.395494885077757
Insidious (2010),Fantasy|Horror|Thriller,4.395365183514447
Paint It Yellow (Rang De Basanti) (2006),Action|Comedy|Drama,4.395207654453355
"Public Enemy, The (1931)",Action|Crime|Drama,4.3948541261843
"Last of the Mohicans, The (1920)",Adventure|Drama,4.394840675844261
"Train, The (1964)",Action|Thriller|War,4.394777024175648
Without Limits (1998),Drama,4.3945659201395895
Life Itself (2014),Documentary,4.394129268940349
Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery,4.393104352506285
"Prophecy, The (1995)",Fantasy|Horror|Mystery,4.392175707073749
"Express, The (2008)",Drama,4.392007067742258
Pride (2007),Drama,4.391891377063963
"Dictator, The (2012)",Comedy,4.391515039893461
Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,4.390948764992806
Machete (2010),Action|Adventure|Comedy|Crime|Thriller,4.390736228209636
Sex Drive (2008),Comedy,4.3903591220143845
Army of Shadows (L'armée des ombres) (1969),Action|Drama|Thriller|War,4.390303874325438
Waterworld (1995),Action|Adventure|Sci-Fi,4.390296481661625
"Pink Panther Strikes Again, The (1976)",Comedy|Crime,4.38999589494224
Run Silent Run Deep (1958),War,4.389918772527389
GasLand (2010),Documentary,4.389626548248846
Lockout (2012),Action|Sci-Fi|Thriller,4.389468500953584
"Score, The (2001)",Action|Drama,4.389353290499296
Tim's Vermeer (2013),Documentary,4.389263433584448
"Deer Hunter, The (1978)",Drama|War,4.388524474618221
"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary,4.388242146468363
Fifty Dead Men Walking (2008),Action|Drama|Thriller,4.3882088678880145
Heist (2001),Crime|Drama,4.387872550897716
Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003),Adventure|Animation|Fantasy|Musical|Sci-Fi,4.387746961024924
Fail Safe (2000),Drama|Thriller,4.387528785647823
"Thing from Another World, The (1951)",Horror|Sci-Fi,4.386647314544828
Take Shelter (2011),Drama,4.386053320733252
"Phone Box, The (Cabina, La) (1972)",Comedy|Drama|Mystery|Thriller,4.386030650322464
Safe House (2012),Action|Crime|Mystery|Thriller,4.3857391775542025
Non-Stop (2014),Action|Mystery|Thriller,4.385332036844993
Presto (2008),Animation|Children|Comedy|Fantasy,4.385191396281567
"Broken Circle Breakdown, The (2012)",Drama,4.385173254016021
"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller,4.384684365175405
Marley (2012),Documentary,4.384056480701711
"Bronx Tale, A (1993)",Drama,4.38330121784608
King Solomon's Mines (1950),Action|Adventure|Romance,4.382779993072274
Vertigo (1958),Drama|Mystery|Romance|Thriller,4.382749223663607
Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,4.382461802492133
"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,4.382336009353058
"Plague Dogs, The (1982)",Adventure|Animation|Drama,4.382000911617537
Red State (2011),Horror|Thriller,4.38199161520658
Screamers (1995),Action|Sci-Fi|Thriller,4.381700657585078
End of the Century: The Story of the Ramones (2003),Documentary|Musical,4.381681315279726
"Duellists, The (1977)",Action|War,4.381569920997217
"Front Page, The (1974)",Comedy,4.381506970133929
Hobson's Choice (1954),Comedy|Drama|Romance,4.3813650896119105
Cloud Atlas (2012),Drama|Sci-Fi|IMAX,4.38098072084664
"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama,4.380875825777563
Kronos (a.k.a. Captain Kronos: Vampire Hunter) (1973),Horror,4.3801463618350365
Coldblooded (1995),Comedy,4.379464544871944
Monterey Pop (1968),Documentary|Musical,4.379169077890504
Breakdown (1997),Action|Thriller,4.378638741900469
Requiem for a Dream (2000),Drama,4.377957902405637
American: The Bill Hicks Story (2009),Comedy|Documentary,4.377925946405006
"Last Dragon, The (1985)",Action|Comedy|Drama,4.377771900079628
"Fall of the House of Usher, The (House of Usher) (1960)",Horror,4.377258916370508
Fort Apache (1948),Western,4.377205755258927
Battle of the Bulge (1965),Action|Drama|War,4.37672115726083
"Few Good Men, A (1992)",Crime|Drama|Thriller,4.37668350378554
Hombre (1967),Western,4.3765761646985695
"Browning Version, The (1951)",Drama,4.376447755406472
Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller,4.376388424193119
Butch Cassidy and the Sundance Kid (1969),Action|Western,4.375699934339462
"Simple Plan, A (1998)",Crime|Drama|Thriller,4.375641503867121
Ringu (Ring) (1998),Horror|Mystery|Thriller,4.375556306930951
Sinbad and the Eye of the Tiger (1977),Adventure|Fantasy,4.374931315879806
Nightmare Alley (1947),Drama|Film-Noir,4.3748783711457815
Highlander (1986),Action|Adventure|Fantasy,4.3745088463450985
D.O.A. (1950),Drama|Film-Noir|Mystery,4.374283690187827
This Is the End (2013),Action|Comedy,4.373706276452081
"Wind Rises, The (Kaze tachinu) (2013)",Animation|Drama|Romance,4.3733421426603485
Black Tar Heroin: The Dark End of the Street (2000),Documentary,4.373088756609025
Marked for Death (1990),Action|Drama,4.372663051303661
In Too Deep (1999),Action|Thriller,4.3723809868905725
Runaway Train (1985),Action|Adventure|Drama|Thriller,4.372378853710181
Licence to Kill (1989),Action|Adventure|Thriller,4.372106865164414
Joy Division (2007),Documentary|Musical,4.371819955515377
"Enemy Below, The (1957)",Action|Drama|War,4.371810396820754
Phone Booth (2002),Drama|Thriller,4.371525581936061
"Shot in the Dark, A (1964)",Comedy|Crime|Mystery,4.371351607818365
Bang Boom Bang - Ein todsicheres Ding (1999),Action|Comedy,4.370216537548767
Rear Window (1954),Mystery|Thriller,4.369684471815896
Stargate: Continuum (2008),Sci-Fi,4.369412193149783
Zero Motivation (Efes beyahasei enosh) (2014),Comedy|Drama,4.369349503507797
Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller,4.369055736558941
Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy,4.369035112064814
Lady Snowblood (Shurayukihime) (1973),Action|Crime|Drama|Thriller,4.368970208538569
Safe (2012),Action|Crime|Thriller,4.368900333920584
Two Hands (1999),Comedy|Crime|Thriller,4.3687711885837235
"Iceman, The (2012)",Crime|Drama|Thriller,4.368640632953071
Red River (1948),Action|Adventure|Western,4.368573949225707
"Living Daylights, The (1987)",Action|Adventure|Thriller,4.3684644759816535
Live Free or Die (2006),Comedy|Crime,4.368424975620725
Cliffhanger (1993),Action|Adventure|Thriller,4.3682360432783955
Fracture (2007),Crime|Drama|Mystery|Thriller,4.367941773622889
"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,4.367611752058483
Reindeerspotting - Pako joulumaasta (2010),Documentary,4.367481389585956
Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller,4.366980497884438
Game Change (2012),Drama,4.366879330492603
Narc (2002),Crime|Drama|Thriller,4.3665910264173675
"Wave, The (Welle, Die) (2008)",Drama,4.366403468093509
Dylan Moran: Monster (2004),Comedy|Documentary,4.3661384066342155
Hero (Ying xiong) (2002),Action|Adventure|Drama,4.366055839374614
Star Wars Uncut: Director's Cut (2012),Action|Animation|Comedy|Sci-Fi|Western,4.3659566591924985
Locke (2013),Drama,4.365822173325201
"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller,4.365765502386517
Charley Varrick (1973),Crime|Drama|Thriller,4.3656443289850175
"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi,4.364899606850377
In Time (2011),Crime|Sci-Fi|Thriller,4.364858987507752
Surrogates (2009),Action|Sci-Fi|Thriller,4.364849340208865
The Island (2006),Drama|Mystery,4.364684202240634
Incendies (2010),Drama|Mystery|War,4.363598069368239
Thirty Seconds Over Tokyo (1944),Drama|War,4.363282778933723
Voices of a Distant Star (Hoshi no koe) (2003),Animation|Drama|Romance|Sci-Fi,4.362813496955135
Miracle Mile (1989),Drama|Romance|Sci-Fi,4.362790888994996
Lawrence of Arabia (1962),Adventure|Drama|War,4.3627001820195925
"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller,4.362468189503723
Castaway (1986),Adventure|Drama,4.362190043142337
"Day After, The (1983)",Drama|Sci-Fi,4.361736445359009
Monty Python Live at the Hollywood Bowl (1982),Comedy,4.361471681077891
"Long Goodbye, The (1973)",Crime|Film-Noir,4.361453240968372
Dune (2000),Drama|Fantasy|Sci-Fi,4.360965711181237
"Last Castle, The (2001)",Action,4.3608774906400845
Sons of Katie Elder (1965),Western,4.360745492950013
Pusher II: With Blood on My Hands (2004),Action|Crime|Drama|Thriller,4.3603974908224785
"Imposter, The (2012)",Documentary,4.360323463412689
"Matter of Life and Death, A (Stairway to Heaven) (1946)",Drama|Fantasy|Romance,4.360259934324273
"Concert, Le (2009)",Comedy|Drama,4.359975664235493
Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,4.359853667185828
"Wanderers, The (1979)",Drama,4.359358461569545
"Unreasonable Man, An (2006)",Documentary,4.358939565948112
Witness for the Prosecution (1957),Drama|Mystery|Thriller,4.3587670595969215
Sin City: A Dame to Kill For (2014),Action|Crime|Thriller,4.358704176527277
"Quick and the Dead, The (1995)",Action|Thriller|Western,4.35844305980205
Crank: High Voltage (2009),Action|Comedy|Crime,4.357507689593864
Traitor (2008),Crime|Drama|Thriller,4.357481567374427
Sergeant York (1941),Drama|War,4.357414345641786
Hot Shots! Part Deux (1993),Action|Comedy|War,4.3573885947214475
Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,4.357383526239411
Red Riding: 1980 (2009),Crime|Drama|Mystery,4.357357445612662
Robot & Frank (2012),Comedy|Drama|Sci-Fi,4.357285653582933
Escape Plan (2013),Action|Mystery|Thriller,4.35718398054202
"Hill, The (1965)",Drama|War,4.3566289738681325
"Serpent and the Rainbow, The (1988)",Horror,4.356501257328361
Miami Vice (2006),Action|Crime|Drama|Thriller,4.356436470327871
Guest from the Future (Gostya iz buduschego) (1985),Adventure|Drama|Sci-Fi,4.356425079347511
Dog Day Afternoon (1975),Crime|Drama,4.356249335380899
Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy,4.355720475959893
Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller,4.3551314941636825
"Color of Money, The (1986)",Drama,4.354855296936064
"Misfortunates, The (De helaasheid der dingen) (2009)",Drama,4.354595805192157
"Planes, Trains & Automobiles (1987)",Comedy,4.354481582368122
"Memory of a Killer, The (Zaak Alzheimer, De) (2003)",Action|Crime|Drama|Thriller,4.354440250450049
"Common Wealth (Comunidad, La) (2000)",Comedy|Thriller,4.3542985154183755
"Guest, The (2014)",Thriller,4.35351855258874
Too Many Cooks (2014),Comedy,4.353116933550173
No Escape (1994),Action|Drama|Sci-Fi,4.35301269835841
Four Lions (2010),Comedy|Drama,4.352376224115709
Sudden Impact (1983),Crime|Thriller,4.352183915478657
Boyz N the Hood (1991),Crime|Drama,4.351966346467297
Murder by Decree (1979),Mystery|Thriller,4.351851037383634
Son of Batman (2014),Action|Adventure|Animation|Crime|Fantasy,4.351445410879498
Confessions (Kokuhaku) (2010),Drama|Horror,4.351126810967213
"Blue Max, The (1966)",Adventure|Drama|War,4.350996897870575
Charlie Wilson's War (2007),Comedy|Drama|War,4.350403924590529
Pontypool (2008),Horror|Thriller,4.3504013953063145
Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller,4.350298849929877
Owning Mahowny (2003),Crime|Drama|Thriller,4.350225438851514
"Town Called Panic, A (Panique au village) (2009)",Animation,4.350159393482573
Stalingrad (1993),Drama|War,4.350074833697002
Super (2010),Action|Comedy|Drama,4.3492755075907565
Before Sunrise (1995),Drama|Romance,4.349213714768567
"Devil Rides Out, The (1968)",Horror,4.348987317847003
Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,4.348833675863406
Resurrecting the Champ (2007),Drama,4.348594300011794
Tales from the Crypt Presents: Demon Knight (1995),Horror|Thriller,4.348587818610051
El Cid (1961),Action|Adventure|Drama|Romance|War,4.348471777342195
Synthetic Pleasures (1995),Documentary,4.348360014435047
Buried (2010),Mystery|Thriller,4.348352349317198
Fright Night (1985),Comedy|Horror|Thriller,4.3482050708696285
Bernie (1996),Comedy|Drama,4.34811923112963
"Football Factory, The (2004)",Action|Drama,4.348107775118303
Outlander (2008),Action|Adventure|Sci-Fi,4.348046292393158
"Dead Pool, The (1988)",Action|Crime|Thriller,4.347786942031897
"Adventures of Sherlock Holmes, The (1939)",Crime|Mystery|Thriller,4.347007677183665
Facing Ali (2009),Documentary,4.34633280034725
Von Ryan's Express (1965),Action|Adventure|Drama|War,4.3462101491448415
Blood: The Last Vampire (2000),Action|Animation|Horror,4.346169090995367
Draft Day (2014),Drama,4.345993190411872
End of Suburbia: Oil Depletion and the Collapse of the American Dream (2004),Documentary,4.345688798200035
"Longest Yard, The (1974)",Comedy,4.345487846892723
48 Hrs. (1982),Action|Comedy|Crime|Drama,4.345403315323811
"Life and Times of Judge Roy Bean, The (1972)",Comedy|Western,4.344877328611723
Dave Chappelle: For What it's Worth (2004),Comedy,4.344635143431272
"Internet's Own Boy: The Story of Aaron Swartz, The (2014)",Documentary,4.344360568726
"Bridge, The (2006)",Documentary,4.344336214648694
So Close (Chik Yeung Tin Sai) (2002),Action|Comedy|Romance|Thriller,4.344325852976549
Miami Blues (1990),Comedy|Crime|Drama,4.3442267000139525
"Nest, The (Nid de Guêpes) (2002)",Action|Crime|Thriller,4.343735050456904
"Fugitive, The (1947)",Drama,4.343704832022852
Out of Time (2003),Crime|Drama|Thriller,4.343038260716865
Outland (1981),Action|Sci-Fi|Thriller,4.342988924729662
"Ipcress File, The (1965)",Thriller,4.34288079446872
United 93 (2006),Crime|Drama,4.342534335473704
Misery (1990),Drama|Horror|Thriller,4.342144725544033
American Hardcore (2006),Documentary,4.34196727193506
Sharkwater (2006),Documentary,4.341696821643185
"Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shôshitsu) (2010)",Adventure|Animation|Drama|Mystery|Sci-Fi,4.341513311206297
Zeitgeist: Moving Forward (2011),Documentary,4.341386961278165
"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX,4.34129911602194
Jackass Presents: Bad Grandpa (2013),Comedy,4.341147398639777
Trading Places (1983),Comedy,4.340787419404153
Requiem (2006),Drama|Thriller,4.340545276250018
Transporter 2 (2005),Action|Crime|Thriller,4.34053281543914
Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,4.340520660534362
Billabong Odyssey (2003),Documentary,4.340451443843358
There's Something About Mary (1998),Comedy|Romance,4.340229986897116
Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX,4.340080160183554
Hansel & Gretel: Witch Hunters (2013),Action|Fantasy|Horror|IMAX,4.339864346774878
Absolute Power (1997),Mystery|Thriller,4.339126871738266
Anatomy of a Murder (1959),Drama|Mystery,4.339000531000364
24: Redemption (2008),Action|Adventure|Crime|Drama|Thriller,4.338752297250769
Big Hero 6 (2014),Action|Animation|Comedy,4.338600558635964
Moby Dick (1956),Drama,4.338581524770593
Fair Game (2010),Drama|Thriller,4.338562264321661
"Way Back, The (2010)",Drama,4.338334060122799
Brigham City (2001),Crime|Drama|Mystery,4.33782002961719
Save the Green Planet! (Jigureul jikyeora!) (2003),Comedy|Drama|Horror|Sci-Fi|Thriller,4.337654333068531
More Than a Game (2008),Documentary,4.337303115289197
Bad Words (2013),Comedy,4.337164944204263
Children of Dune (2003),Fantasy|Sci-Fi,4.337114009421885
No Man's Land (1987),Crime|Drama,4.336757102650395
State of Play (2003),Crime|Drama|Mystery,4.336504319810755
Ghost Dog: The Way of the Samurai (1999),Crime|Drama,4.33636127773141
"Unknown Soldier, The (Tuntematon sotilas) (1985)",Drama|War,4.336317236100573
"Four Feathers, The (1939)",Adventure|War,4.336062981740387
Blind Fury (1989),Action|Thriller,4.335953718303113
Waiting for Superman (2010),Documentary,4.3355637833012945
Suicide Kings (1997),Comedy|Crime|Drama|Mystery|Thriller,4.335233382497284
"Ballad of Ramblin' Jack, The (2000)",Documentary,4.335132283634236
"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,4.33505495117454
Pet Sematary (1989),Horror,4.335005141831449
"Inheritance, The (Arven) (2003)",Drama,4.3349424416771525
Angels with Dirty Faces (1938),Crime|Drama,4.334772835765634
"Herod's Law (Ley de Herodes, La) (2000)",Comedy|Crime|Mystery,4.334452389465697
"Final Countdown, The (1980)",Action|Sci-Fi,4.334307667409785
"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,4.334164864757713
"Bounty, The (1984)",Adventure|Drama,4.333462116927913
Bad Boys II (2003),Action|Comedy|Crime|Thriller,4.33338398407742
Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi,4.333162209512691
Quick Change (1990),Comedy|Crime,4.332727170568728
"Butterfly, The (Papillon, Le) (2002)",Comedy|Drama,4.3325316891284835
"Crow, The (1994)",Action|Crime|Fantasy|Thriller,4.3323687318591615
Hit the Bank (Vabank) (1981),Comedy|Crime,4.331967881425296
Brother (2000),Action|Crime|Thriller,4.331930111654147
AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,4.331559471070541
Mission to Mir (1997),Documentary|IMAX,4.331310050550144
In July (Im Juli) (2000),Comedy|Romance,4.331203355116563
"'burbs, The (1989)",Comedy,4.331050005489403
This Is England (2006),Drama,4.330508267702765
"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX,4.330416819893651
Internal Affairs (1990),Crime|Thriller,4.329979346634478
La Luna (2011),Animation,4.3298860165571575
Richard III (1955),Drama|War,4.329566598884449
Hell in the Pacific (1968),Drama|War,4.3293388699762385
Dark Blue World (Tmavomodrý svet) (2001),Drama|War,4.3283095349078415
Moonraker (1979),Action|Adventure|Sci-Fi|Thriller,4.327714522288547
Strange Brew (1983),Comedy,4.327674323540553
Kansas City Confidential (1952),Crime|Drama|Film-Noir|Mystery,4.327546886997183
